market_id,market,operation,property_kind,quarter_start,closes,median_spread_pct,at_ask_share_pct,below_ask_median_pct,closes_below_ask
py,Paraguay,sale,casa,2025-07-01,33,-1.3,39.4,,19
py,Paraguay,sale,casa,2025-10-01,96,-4.2,36.5,-7.9,59
py,Paraguay,sale,casa,2026-01-01,72,-2.3,40.3,-7,42
py,Paraguay,sale,casa,2026-04-01,81,-3.7,35.8,-6.3,49
py,Paraguay,sale,casa,2026-07-01,64,-4.4,31.3,-7.7,42
py,Paraguay,sale,departamento,2025-07-01,5,,,,3
py,Paraguay,sale,departamento,2025-10-01,18,,,,9
py,Paraguay,sale,departamento,2026-01-01,14,,,,8
py,Paraguay,sale,departamento,2026-04-01,28,,,,10
py,Paraguay,sale,departamento,2026-07-01,25,,,,11
py,Paraguay,sale,duplex,2025-07-01,5,,,,4
py,Paraguay,sale,duplex,2025-10-01,15,,,,13
py,Paraguay,sale,duplex,2026-01-01,12,,,,9
py,Paraguay,sale,duplex,2026-04-01,18,,,,9
py,Paraguay,sale,duplex,2026-07-01,15,,,,7
py,Paraguay,sale,terreno,2025-07-01,59,-6.5,30.5,-9.5,39
py,Paraguay,sale,terreno,2025-10-01,152,-2.7,42.8,-9.2,83
py,Paraguay,sale,terreno,2026-01-01,141,-3.4,41.8,-7.7,81
py,Paraguay,sale,terreno,2026-04-01,114,-4.4,37.7,-7.5,71
py,Paraguay,sale,terreno,2026-07-01,120,-3.5,39.2,-9.1,73
py,Paraguay,sale,all,2025-07-01,108,-4.8,32.4,-9.1,70
py,Paraguay,sale,all,2025-10-01,301,-2.9,38.9,-8.1,176
py,Paraguay,sale,all,2026-01-01,253,-3,39.9,-7.3,148
py,Paraguay,sale,all,2026-04-01,255,-3.3,38.8,-7.1,148
py,Paraguay,sale,all,2026-07-01,234,-3.1,38.9,-7.1,139
py,Paraguay,rent,casa,2025-07-01,47,0,68.1,,12
py,Paraguay,rent,casa,2025-10-01,99,0,79.8,,16
py,Paraguay,rent,casa,2026-01-01,115,0,79.1,,23
py,Paraguay,rent,casa,2026-04-01,114,0,79.8,,21
py,Paraguay,rent,casa,2026-07-01,106,0,75.5,,23
py,Paraguay,rent,departamento,2025-07-01,67,0,82.1,,11
py,Paraguay,rent,departamento,2025-10-01,133,0,77.4,,24
py,Paraguay,rent,departamento,2026-01-01,160,0,76.9,-7.7,33
py,Paraguay,rent,departamento,2026-04-01,146,0,79.5,,27
py,Paraguay,rent,departamento,2026-07-01,128,0,77.3,,26
py,Paraguay,rent,all,2025-07-01,201,0,66.7,-10,57
py,Paraguay,rent,all,2025-10-01,399,0,73.9,-9.3,92
py,Paraguay,rent,all,2026-01-01,439,0,74.5,-9.1,104
py,Paraguay,rent,all,2026-04-01,414,0,77.1,-8,88
py,Paraguay,rent,all,2026-07-01,368,0,77.2,-9.1,76
d:asuncion,Asunción,sale,casa,2025-07-01,7,,,,5
d:asuncion,Asunción,sale,casa,2025-10-01,10,,,,8
d:asuncion,Asunción,sale,casa,2026-01-01,21,,,,14
d:asuncion,Asunción,sale,casa,2026-04-01,18,,,,12
d:asuncion,Asunción,sale,casa,2026-07-01,9,,,,8
d:asuncion,Asunción,sale,departamento,2025-07-01,4,,,,2
d:asuncion,Asunción,sale,departamento,2025-10-01,8,,,,4
d:asuncion,Asunción,sale,departamento,2026-01-01,11,,,,7
d:asuncion,Asunción,sale,departamento,2026-04-01,12,,,,5
d:asuncion,Asunción,sale,departamento,2026-07-01,19,,,,8
d:asuncion,Asunción,sale,duplex,2025-07-01,1,,,,1
d:asuncion,Asunción,sale,duplex,2026-07-01,1,,,,1
d:asuncion,Asunción,sale,terreno,2025-07-01,2,,,,2
d:asuncion,Asunción,sale,terreno,2025-10-01,15,,,,9
d:asuncion,Asunción,sale,terreno,2026-01-01,9,,,,7
d:asuncion,Asunción,sale,terreno,2026-04-01,7,,,,5
d:asuncion,Asunción,sale,terreno,2026-07-01,6,,,,4
d:asuncion,Asunción,sale,all,2025-07-01,15,,,,10
d:asuncion,Asunción,sale,all,2025-10-01,37,-4.8,35.1,,23
d:asuncion,Asunción,sale,all,2026-01-01,43,-5.4,30.2,,28
d:asuncion,Asunción,sale,all,2026-04-01,38,-3.4,36.8,,23
d:asuncion,Asunción,sale,all,2026-07-01,36,-2.6,33.3,,22
d:asuncion,Asunción,rent,casa,2025-07-01,11,,,,1
d:asuncion,Asunción,rent,casa,2025-10-01,19,,,,6
d:asuncion,Asunción,rent,casa,2026-01-01,14,,,,5
d:asuncion,Asunción,rent,casa,2026-04-01,19,,,,6
d:asuncion,Asunción,rent,casa,2026-07-01,27,,,,7
d:asuncion,Asunción,rent,departamento,2025-07-01,32,0,81.3,,6
d:asuncion,Asunción,rent,departamento,2025-10-01,66,0,81.8,,10
d:asuncion,Asunción,rent,departamento,2026-01-01,80,0,71.3,,22
d:asuncion,Asunción,rent,departamento,2026-04-01,56,0,75,,13
d:asuncion,Asunción,rent,departamento,2026-07-01,56,0,69.6,,16
d:asuncion,Asunción,rent,all,2025-07-01,69,0,71,,15
d:asuncion,Asunción,rent,all,2025-10-01,136,0,72.1,-7.9,33
d:asuncion,Asunción,rent,all,2026-01-01,138,0,63.8,-7.9,47
d:asuncion,Asunción,rent,all,2026-04-01,112,0,69.6,-8,32
d:asuncion,Asunción,rent,all,2026-07-01,115,0,68.7,-8.1,34
d:central,Central,sale,casa,2025-07-01,21,,,,10
d:central,Central,sale,casa,2025-10-01,64,-3.8,34.4,-7.9,40
d:central,Central,sale,casa,2026-01-01,34,-2.1,44.1,,19
d:central,Central,sale,casa,2026-04-01,42,-3.5,35.7,,25
d:central,Central,sale,casa,2026-07-01,34,-5.3,23.5,,26
d:central,Central,sale,duplex,2025-07-01,4,,,,3
d:central,Central,sale,duplex,2025-10-01,15,,,,13
d:central,Central,sale,duplex,2026-01-01,10,,,,7
d:central,Central,sale,duplex,2026-04-01,16,,,,8
d:central,Central,sale,duplex,2026-07-01,12,,,,6
d:central,Central,sale,terreno,2025-07-01,33,-8.3,15.2,,27
d:central,Central,sale,terreno,2025-10-01,87,-1.8,46,-11.1,45
d:central,Central,sale,terreno,2026-01-01,79,-3.6,38,-7.9,49
d:central,Central,sale,terreno,2026-04-01,69,-4.5,36.2,-7.3,44
d:central,Central,sale,terreno,2026-07-01,58,-4.7,32.8,-9.1,39
d:central,Central,sale,all,2025-07-01,61,-6.3,26.2,-9.1,43
d:central,Central,sale,all,2025-10-01,178,-2.8,37.6,-8.1,106
d:central,Central,sale,all,2026-01-01,131,-3.1,39.7,-6.9,79
d:central,Central,sale,all,2026-04-01,147,-2.8,38.1,-6.7,85
d:central,Central,sale,all,2026-07-01,115,-4.4,33.9,-7.9,76
d:central,Central,sale,departamento,2025-10-01,6,,,,4
d:central,Central,sale,departamento,2026-01-01,3,,,,1
d:central,Central,sale,departamento,2026-04-01,14,,,,5
d:central,Central,sale,departamento,2026-07-01,5,,,,2
d:central,Central,rent,casa,2025-07-01,20,,,,8
d:central,Central,rent,casa,2025-10-01,45,0,80,,8
d:central,Central,rent,casa,2026-01-01,57,0,82.5,,9
d:central,Central,rent,casa,2026-04-01,57,0,80.7,,11
d:central,Central,rent,casa,2026-07-01,40,0,77.5,,8
d:central,Central,rent,departamento,2025-07-01,30,0,80,,5
d:central,Central,rent,departamento,2025-10-01,46,0,63,,13
d:central,Central,rent,departamento,2026-01-01,51,0,74.5,,10
d:central,Central,rent,departamento,2026-04-01,55,0,76.4,,11
d:central,Central,rent,departamento,2026-07-01,49,0,75.5,,10
d:central,Central,rent,all,2025-07-01,91,0,58.2,-10.3,33
d:central,Central,rent,all,2025-10-01,160,0,63.7,-10,52
d:central,Central,rent,all,2026-01-01,186,0,75.3,-9.1,42
d:central,Central,rent,all,2026-04-01,192,0,75,-7,44
d:central,Central,rent,all,2026-07-01,144,0,77.8,,28
c:central:luque,Luque,sale,casa,2025-07-01,5,,,,2
c:central:luque,Luque,sale,casa,2025-10-01,17,,,,7
c:central:luque,Luque,sale,casa,2026-01-01,5,,,,2
c:central:luque,Luque,sale,casa,2026-04-01,7,,,,4
c:central:luque,Luque,sale,casa,2026-07-01,2,,,,1
c:central:luque,Luque,sale,duplex,2025-07-01,1,,,,1
c:central:luque,Luque,sale,duplex,2025-10-01,5,,,,4
c:central:luque,Luque,sale,duplex,2026-01-01,4,,,,3
c:central:luque,Luque,sale,duplex,2026-04-01,5,,,,2
c:central:luque,Luque,sale,duplex,2026-07-01,6,,,,5
c:central:luque,Luque,sale,terreno,2025-07-01,9,,,,5
c:central:luque,Luque,sale,terreno,2025-10-01,29,,,,12
c:central:luque,Luque,sale,terreno,2026-01-01,16,,,,10
c:central:luque,Luque,sale,terreno,2026-04-01,21,,,,13
c:central:luque,Luque,sale,terreno,2026-07-01,8,,,,6
c:central:luque,Luque,sale,all,2025-07-01,15,,,,8
c:central:luque,Luque,sale,all,2025-10-01,54,0,48.1,,25
c:central:luque,Luque,sale,all,2026-01-01,26,,,,15
c:central:luque,Luque,sale,all,2026-04-01,41,-2.9,39,,22
c:central:luque,Luque,sale,all,2026-07-01,18,,,,13
c:central:luque,Luque,sale,departamento,2025-10-01,3,,,,2
c:central:luque,Luque,sale,departamento,2026-01-01,1,,,,0
c:central:luque,Luque,sale,departamento,2026-04-01,5,,,,3
c:central:luque,Luque,sale,departamento,2026-07-01,1,,,,0
c:central:luque,Luque,rent,casa,2025-07-01,3,,,,1
c:central:luque,Luque,rent,casa,2025-10-01,9,,,,3
c:central:luque,Luque,rent,casa,2026-01-01,12,,,,2
c:central:luque,Luque,rent,casa,2026-04-01,11,,,,3
c:central:luque,Luque,rent,casa,2026-07-01,10,,,,2
c:central:luque,Luque,rent,departamento,2025-07-01,15,,,,2
c:central:luque,Luque,rent,departamento,2025-10-01,10,,,,2
c:central:luque,Luque,rent,departamento,2026-01-01,11,,,,1
c:central:luque,Luque,rent,departamento,2026-04-01,17,,,,4
c:central:luque,Luque,rent,departamento,2026-07-01,16,,,,3
c:central:luque,Luque,rent,all,2025-07-01,26,,,,8
c:central:luque,Luque,rent,all,2025-10-01,33,0,60.6,,10
c:central:luque,Luque,rent,all,2026-01-01,36,0,75,,9
c:central:luque,Luque,rent,all,2026-04-01,45,0,75.6,,11
c:central:luque,Luque,rent,all,2026-07-01,32,0,71.9,,7
c:central:san-lorenzo,San Lorenzo,sale,casa,2025-07-01,2,,,,1
c:central:san-lorenzo,San Lorenzo,sale,casa,2025-10-01,4,,,,3
c:central:san-lorenzo,San Lorenzo,sale,casa,2026-01-01,6,,,,4
c:central:san-lorenzo,San Lorenzo,sale,casa,2026-04-01,8,,,,7
c:central:san-lorenzo,San Lorenzo,sale,casa,2026-07-01,9,,,,7
c:central:san-lorenzo,San Lorenzo,sale,terreno,2025-07-01,1,,,,1
c:central:san-lorenzo,San Lorenzo,sale,terreno,2025-10-01,6,,,,3
c:central:san-lorenzo,San Lorenzo,sale,terreno,2026-01-01,16,,,,8
c:central:san-lorenzo,San Lorenzo,sale,terreno,2026-04-01,6,,,,4
c:central:san-lorenzo,San Lorenzo,sale,terreno,2026-07-01,8,,,,3
c:central:san-lorenzo,San Lorenzo,sale,all,2025-07-01,4,,,,3
c:central:san-lorenzo,San Lorenzo,sale,all,2025-10-01,15,,,,11
c:central:san-lorenzo,San Lorenzo,sale,all,2026-01-01,27,,,,15
c:central:san-lorenzo,San Lorenzo,sale,all,2026-04-01,18,,,,12
c:central:san-lorenzo,San Lorenzo,sale,all,2026-07-01,19,,,,10
c:central:san-lorenzo,San Lorenzo,sale,departamento,2025-10-01,2,,,,2
c:central:san-lorenzo,San Lorenzo,sale,departamento,2026-04-01,2,,,,1
c:central:san-lorenzo,San Lorenzo,sale,duplex,2026-01-01,3,,,,2
c:central:san-lorenzo,San Lorenzo,sale,duplex,2026-04-01,2,,,,0
c:central:san-lorenzo,San Lorenzo,sale,duplex,2026-07-01,1,,,,0
c:central:san-lorenzo,San Lorenzo,rent,casa,2025-07-01,6,,,,1
c:central:san-lorenzo,San Lorenzo,rent,casa,2025-10-01,8,,,,1
c:central:san-lorenzo,San Lorenzo,rent,casa,2026-01-01,9,,,,3
c:central:san-lorenzo,San Lorenzo,rent,casa,2026-04-01,3,,,,0
c:central:san-lorenzo,San Lorenzo,rent,casa,2026-07-01,3,,,,0
c:central:san-lorenzo,San Lorenzo,rent,departamento,2025-07-01,3,,,,1
c:central:san-lorenzo,San Lorenzo,rent,departamento,2025-10-01,6,,,,3
c:central:san-lorenzo,San Lorenzo,rent,departamento,2026-01-01,9,,,,3
c:central:san-lorenzo,San Lorenzo,rent,departamento,2026-04-01,11,,,,3
c:central:san-lorenzo,San Lorenzo,rent,departamento,2026-07-01,9,,,,1
c:central:san-lorenzo,San Lorenzo,rent,all,2025-07-01,12,,,,2
c:central:san-lorenzo,San Lorenzo,rent,all,2025-10-01,31,0,58.1,,13
c:central:san-lorenzo,San Lorenzo,rent,all,2026-01-01,31,0,67.7,,10
c:central:san-lorenzo,San Lorenzo,rent,all,2026-04-01,33,0,63.6,,10
c:central:san-lorenzo,San Lorenzo,rent,all,2026-07-01,22,,,,5
c:central:lambare,Lambaré,sale,casa,2025-07-01,4,,,,3
c:central:lambare,Lambaré,sale,casa,2025-10-01,13,,,,10
c:central:lambare,Lambaré,sale,casa,2026-01-01,5,,,,3
c:central:lambare,Lambaré,sale,casa,2026-04-01,7,,,,4
c:central:lambare,Lambaré,sale,casa,2026-07-01,6,,,,5
c:central:lambare,Lambaré,sale,terreno,2025-07-01,4,,,,3
c:central:lambare,Lambaré,sale,terreno,2025-10-01,7,,,,5
c:central:lambare,Lambaré,sale,terreno,2026-01-01,2,,,,2
c:central:lambare,Lambaré,sale,terreno,2026-04-01,6,,,,3
c:central:lambare,Lambaré,sale,terreno,2026-07-01,7,,,,7
c:central:lambare,Lambaré,sale,all,2025-07-01,9,,,,7
c:central:lambare,Lambaré,sale,all,2025-10-01,24,,,,19
c:central:lambare,Lambaré,sale,all,2026-01-01,9,,,,6
c:central:lambare,Lambaré,sale,all,2026-04-01,18,,,,10
c:central:lambare,Lambaré,sale,all,2026-07-01,16,,,,14
c:central:lambare,Lambaré,sale,duplex,2025-10-01,4,,,,4
c:central:lambare,Lambaré,sale,duplex,2026-01-01,1,,,,1
c:central:lambare,Lambaré,sale,duplex,2026-04-01,4,,,,3
c:central:lambare,Lambaré,sale,duplex,2026-07-01,1,,,,1
c:central:lambare,Lambaré,sale,departamento,2026-01-01,1,,,,0
c:central:lambare,Lambaré,sale,departamento,2026-04-01,1,,,,0
c:central:lambare,Lambaré,rent,casa,2025-07-01,3,,,,1
c:central:lambare,Lambaré,rent,casa,2025-10-01,10,,,,3
c:central:lambare,Lambaré,rent,casa,2026-01-01,9,,,,2
c:central:lambare,Lambaré,rent,casa,2026-04-01,13,,,,3
c:central:lambare,Lambaré,rent,casa,2026-07-01,5,,,,0
c:central:lambare,Lambaré,rent,departamento,2025-07-01,3,,,,0
c:central:lambare,Lambaré,rent,departamento,2025-10-01,4,,,,0
c:central:lambare,Lambaré,rent,departamento,2026-01-01,6,,,,2
c:central:lambare,Lambaré,rent,departamento,2026-04-01,3,,,,0
c:central:lambare,Lambaré,rent,departamento,2026-07-01,3,,,,2
c:central:lambare,Lambaré,rent,all,2025-07-01,13,,,,4
c:central:lambare,Lambaré,rent,all,2025-10-01,22,,,,7
c:central:lambare,Lambaré,rent,all,2026-01-01,27,,,,4
c:central:lambare,Lambaré,rent,all,2026-04-01,28,,,,7
c:central:lambare,Lambaré,rent,all,2026-07-01,22,,,,2
c:central:capiata,Capiatá,sale,casa,2025-07-01,3,,,,1
c:central:capiata,Capiatá,sale,casa,2025-10-01,7,,,,4
c:central:capiata,Capiatá,sale,casa,2026-04-01,8,,,,5
c:central:capiata,Capiatá,sale,casa,2026-07-01,3,,,,3
c:central:capiata,Capiatá,sale,terreno,2025-07-01,3,,,,3
c:central:capiata,Capiatá,sale,terreno,2025-10-01,6,,,,4
c:central:capiata,Capiatá,sale,terreno,2026-01-01,7,,,,4
c:central:capiata,Capiatá,sale,terreno,2026-04-01,7,,,,5
c:central:capiata,Capiatá,sale,terreno,2026-07-01,2,,,,2
c:central:capiata,Capiatá,sale,all,2025-07-01,6,,,,4
c:central:capiata,Capiatá,sale,all,2025-10-01,13,,,,8
c:central:capiata,Capiatá,sale,all,2026-01-01,7,,,,4
c:central:capiata,Capiatá,sale,all,2026-04-01,15,,,,10
c:central:capiata,Capiatá,sale,all,2026-07-01,7,,,,5
c:central:capiata,Capiatá,sale,duplex,2026-07-01,2,,,,0
c:central:capiata,Capiatá,rent,casa,2025-07-01,2,,,,2
c:central:capiata,Capiatá,rent,casa,2025-10-01,2,,,,0
c:central:capiata,Capiatá,rent,casa,2026-01-01,4,,,,0
c:central:capiata,Capiatá,rent,casa,2026-04-01,3,,,,0
c:central:capiata,Capiatá,rent,casa,2026-07-01,4,,,,1
c:central:capiata,Capiatá,rent,all,2025-07-01,3,,,,2
c:central:capiata,Capiatá,rent,all,2025-10-01,6,,,,3
c:central:capiata,Capiatá,rent,all,2026-01-01,9,,,,1
c:central:capiata,Capiatá,rent,all,2026-04-01,5,,,,2
c:central:capiata,Capiatá,rent,all,2026-07-01,6,,,,3
c:central:capiata,Capiatá,rent,departamento,2025-10-01,1,,,,1
c:central:capiata,Capiatá,rent,departamento,2026-01-01,2,,,,0
c:central:capiata,Capiatá,rent,departamento,2026-07-01,1,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,sale,casa,2025-07-01,1,,,,0
c:central:fernando-de-la-mora,Fernando de la Mora,sale,casa,2025-10-01,1,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,sale,casa,2026-01-01,1,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,sale,casa,2026-04-01,1,,,,0
c:central:fernando-de-la-mora,Fernando de la Mora,sale,casa,2026-07-01,2,,,,2
c:central:fernando-de-la-mora,Fernando de la Mora,sale,terreno,2025-07-01,6,,,,6
c:central:fernando-de-la-mora,Fernando de la Mora,sale,terreno,2025-10-01,8,,,,7
c:central:fernando-de-la-mora,Fernando de la Mora,sale,terreno,2026-01-01,7,,,,6
c:central:fernando-de-la-mora,Fernando de la Mora,sale,terreno,2026-04-01,1,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,sale,terreno,2026-07-01,3,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,sale,all,2025-07-01,7,,,,6
c:central:fernando-de-la-mora,Fernando de la Mora,sale,all,2025-10-01,14,,,,12
c:central:fernando-de-la-mora,Fernando de la Mora,sale,all,2026-01-01,10,,,,9
c:central:fernando-de-la-mora,Fernando de la Mora,sale,all,2026-04-01,10,,,,4
c:central:fernando-de-la-mora,Fernando de la Mora,sale,all,2026-07-01,10,,,,5
c:central:fernando-de-la-mora,Fernando de la Mora,sale,departamento,2025-10-01,1,,,,0
c:central:fernando-de-la-mora,Fernando de la Mora,sale,departamento,2026-01-01,1,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,sale,departamento,2026-04-01,6,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,sale,departamento,2026-07-01,4,,,,2
c:central:fernando-de-la-mora,Fernando de la Mora,sale,duplex,2025-10-01,3,,,,3
c:central:fernando-de-la-mora,Fernando de la Mora,sale,duplex,2026-04-01,2,,,,2
c:central:fernando-de-la-mora,Fernando de la Mora,sale,duplex,2026-07-01,1,,,,0
c:central:fernando-de-la-mora,Fernando de la Mora,rent,casa,2025-07-01,2,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,rent,casa,2025-10-01,4,,,,0
c:central:fernando-de-la-mora,Fernando de la Mora,rent,casa,2026-01-01,7,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,rent,casa,2026-04-01,3,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,rent,casa,2026-07-01,3,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,rent,departamento,2025-07-01,3,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,rent,departamento,2025-10-01,18,,,,5
c:central:fernando-de-la-mora,Fernando de la Mora,rent,departamento,2026-01-01,13,,,,2
c:central:fernando-de-la-mora,Fernando de la Mora,rent,departamento,2026-04-01,11,,,,0
c:central:fernando-de-la-mora,Fernando de la Mora,rent,departamento,2026-07-01,9,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,rent,all,2025-07-01,14,,,,8
c:central:fernando-de-la-mora,Fernando de la Mora,rent,all,2025-10-01,33,0,63.6,,10
c:central:fernando-de-la-mora,Fernando de la Mora,rent,all,2026-01-01,38,0,71.1,,9
c:central:fernando-de-la-mora,Fernando de la Mora,rent,all,2026-04-01,27,,,,1
c:central:fernando-de-la-mora,Fernando de la Mora,rent,all,2026-07-01,23,,,,3
c:central:nemby,Ñemby,sale,terreno,2025-07-01,4,,,,3
c:central:nemby,Ñemby,sale,terreno,2025-10-01,5,,,,3
c:central:nemby,Ñemby,sale,terreno,2026-01-01,11,,,,6
c:central:nemby,Ñemby,sale,terreno,2026-04-01,5,,,,3
c:central:nemby,Ñemby,sale,terreno,2026-07-01,9,,,,7
c:central:nemby,Ñemby,sale,all,2025-07-01,4,,,,3
c:central:nemby,Ñemby,sale,all,2025-10-01,8,,,,6
c:central:nemby,Ñemby,sale,all,2026-01-01,14,,,,7
c:central:nemby,Ñemby,sale,all,2026-04-01,8,,,,4
c:central:nemby,Ñemby,sale,all,2026-07-01,12,,,,8
c:central:nemby,Ñemby,sale,casa,2025-10-01,3,,,,3
c:central:nemby,Ñemby,sale,casa,2026-01-01,3,,,,1
c:central:nemby,Ñemby,sale,casa,2026-04-01,2,,,,0
c:central:nemby,Ñemby,sale,casa,2026-07-01,2,,,,1
c:central:nemby,Ñemby,sale,duplex,2026-04-01,1,,,,1
c:central:nemby,Ñemby,sale,duplex,2026-07-01,1,,,,0
c:central:nemby,Ñemby,rent,departamento,2025-07-01,1,,,,1
c:central:nemby,Ñemby,rent,departamento,2026-01-01,3,,,,0
c:central:nemby,Ñemby,rent,departamento,2026-04-01,3,,,,1
c:central:nemby,Ñemby,rent,departamento,2026-07-01,2,,,,0
c:central:nemby,Ñemby,rent,all,2025-07-01,6,,,,4
c:central:nemby,Ñemby,rent,all,2025-10-01,6,,,,1
c:central:nemby,Ñemby,rent,all,2026-01-01,13,,,,3
c:central:nemby,Ñemby,rent,all,2026-04-01,8,,,,2
c:central:nemby,Ñemby,rent,all,2026-07-01,7,,,,0
c:central:nemby,Ñemby,rent,casa,2025-10-01,2,,,,0
c:central:nemby,Ñemby,rent,casa,2026-01-01,4,,,,1
c:central:nemby,Ñemby,rent,casa,2026-04-01,4,,,,0
c:central:nemby,Ñemby,rent,casa,2026-07-01,4,,,,0
c:central:villa-elisa,Villa Elisa,sale,casa,2025-07-01,2,,,,1
c:central:villa-elisa,Villa Elisa,sale,casa,2025-10-01,7,,,,5
c:central:villa-elisa,Villa Elisa,sale,casa,2026-01-01,3,,,,2
c:central:villa-elisa,Villa Elisa,sale,casa,2026-04-01,3,,,,1
c:central:villa-elisa,Villa Elisa,sale,casa,2026-07-01,1,,,,0
c:central:villa-elisa,Villa Elisa,sale,duplex,2025-07-01,2,,,,1
c:central:villa-elisa,Villa Elisa,sale,duplex,2025-10-01,1,,,,1
c:central:villa-elisa,Villa Elisa,sale,duplex,2026-01-01,2,,,,1
c:central:villa-elisa,Villa Elisa,sale,duplex,2026-04-01,1,,,,0
c:central:villa-elisa,Villa Elisa,sale,terreno,2025-07-01,1,,,,1
c:central:villa-elisa,Villa Elisa,sale,terreno,2025-10-01,2,,,,1
c:central:villa-elisa,Villa Elisa,sale,terreno,2026-01-01,10,,,,5
c:central:villa-elisa,Villa Elisa,sale,terreno,2026-04-01,8,,,,6
c:central:villa-elisa,Villa Elisa,sale,terreno,2026-07-01,3,,,,0
c:central:villa-elisa,Villa Elisa,sale,all,2025-07-01,5,,,,3
c:central:villa-elisa,Villa Elisa,sale,all,2025-10-01,12,,,,7
c:central:villa-elisa,Villa Elisa,sale,all,2026-01-01,15,,,,8
c:central:villa-elisa,Villa Elisa,sale,all,2026-04-01,13,,,,8
c:central:villa-elisa,Villa Elisa,sale,all,2026-07-01,5,,,,0
c:central:villa-elisa,Villa Elisa,rent,departamento,2025-07-01,3,,,,0
c:central:villa-elisa,Villa Elisa,rent,departamento,2025-10-01,2,,,,1
c:central:villa-elisa,Villa Elisa,rent,departamento,2026-01-01,3,,,,0
c:central:villa-elisa,Villa Elisa,rent,departamento,2026-04-01,1,,,,0
c:central:villa-elisa,Villa Elisa,rent,departamento,2026-07-01,1,,,,0
c:central:villa-elisa,Villa Elisa,rent,all,2025-07-01,5,,,,1
c:central:villa-elisa,Villa Elisa,rent,all,2025-10-01,9,,,,2
c:central:villa-elisa,Villa Elisa,rent,all,2026-01-01,14,,,,2
c:central:villa-elisa,Villa Elisa,rent,all,2026-04-01,11,,,,2
c:central:villa-elisa,Villa Elisa,rent,all,2026-07-01,9,,,,1
c:central:villa-elisa,Villa Elisa,rent,casa,2025-10-01,4,,,,0
c:central:villa-elisa,Villa Elisa,rent,casa,2026-01-01,5,,,,0
c:central:villa-elisa,Villa Elisa,rent,casa,2026-04-01,3,,,,0
c:central:villa-elisa,Villa Elisa,rent,casa,2026-07-01,2,,,,1
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,casa,2025-07-01,1,,,,0
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,casa,2025-10-01,2,,,,1
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,casa,2026-01-01,5,,,,4
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,casa,2026-04-01,1,,,,1
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,casa,2026-07-01,3,,,,2
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,duplex,2025-07-01,1,,,,1
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,duplex,2025-10-01,1,,,,0
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,terreno,2025-07-01,2,,,,2
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,terreno,2025-10-01,2,,,,0
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,terreno,2026-01-01,1,,,,1
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,terreno,2026-04-01,4,,,,3
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,terreno,2026-07-01,4,,,,3
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,all,2025-07-01,4,,,,3
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,all,2025-10-01,5,,,,1
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,all,2026-01-01,6,,,,5
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,all,2026-04-01,6,,,,5
c:central:mariano-roque-alonso,Mariano Roque Alonso,sale,all,2026-07-01,7,,,,5
c:central:mariano-roque-alonso,Mariano Roque Alonso,rent,casa,2025-07-01,3,,,,2
c:central:mariano-roque-alonso,Mariano Roque Alonso,rent,casa,2025-10-01,2,,,,1
c:central:mariano-roque-alonso,Mariano Roque Alonso,rent,casa,2026-01-01,5,,,,0
c:central:mariano-roque-alonso,Mariano Roque Alonso,rent,casa,2026-04-01,7,,,,2
c:central:mariano-roque-alonso,Mariano Roque Alonso,rent,casa,2026-07-01,3,,,,1
c:central:mariano-roque-alonso,Mariano Roque Alonso,rent,departamento,2025-07-01,2,,,,0
c:central:mariano-roque-alonso,Mariano Roque Alonso,rent,departamento,2025-10-01,4,,,,1
c:central:mariano-roque-alonso,Mariano Roque Alonso,rent,departamento,2026-01-01,4,,,,2
c:central:mariano-roque-alonso,Mariano Roque Alonso,rent,departamento,2026-04-01,7,,,,3
