market_id,market,operation,week_start,closes_priced
c:central:limpio,Limpio,sale,2026-07-13,2
c:central:limpio,Limpio,sale,2026-07-20,1
c:central:limpio,Limpio,sale,2026-08-10,2
c:central:limpio,Limpio,sale,2026-08-24,1
c:central:limpio,Limpio,sale,2026-09-07,1
c:central:limpio,Limpio,sale,2026-09-14,3
c:central:limpio,Limpio,rent,2025-10-06,1
c:central:limpio,Limpio,rent,2025-11-10,1
c:central:limpio,Limpio,rent,2025-12-15,1
c:central:limpio,Limpio,rent,2026-01-19,1
c:central:limpio,Limpio,rent,2026-02-09,1
c:central:limpio,Limpio,rent,2026-05-04,1
c:central:limpio,Limpio,rent,2026-05-11,1
c:central:limpio,Limpio,rent,2026-05-18,1
c:central:limpio,Limpio,rent,2026-06-15,2
c:central:limpio,Limpio,rent,2026-06-29,1
c:central:limpio,Limpio,rent,2026-09-07,1
c:central:limpio,Limpio,rent,2026-09-14,2
c:central:limpio,Limpio,rent,2026-09-21,1
c:central:ypane,Ypané,sale,2025-09-15,1
c:central:ypane,Ypané,sale,2025-12-29,2
c:central:ypane,Ypané,sale,2026-03-16,2
c:central:ypane,Ypané,sale,2026-04-27,2
c:central:ypane,Ypané,sale,2026-05-18,1
c:central:ypane,Ypané,sale,2026-07-06,1
c:central:ypane,Ypané,sale,2026-07-27,1
c:central:ypane,Ypané,rent,2025-09-15,1
c:central:ypane,Ypané,rent,2025-10-20,1
c:central:ypacarai,Ypacaraí,sale,2025-12-01,2
c:central:ypacarai,Ypacaraí,sale,2025-12-15,2
c:central:ypacarai,Ypacaraí,sale,2025-12-22,1
c:central:ypacarai,Ypacaraí,sale,2026-01-19,1
c:central:ypacarai,Ypacaraí,sale,2026-02-09,1
c:central:ypacarai,Ypacaraí,sale,2026-03-02,1
c:central:ypacarai,Ypacaraí,sale,2026-04-20,1
c:central:ypacarai,Ypacaraí,sale,2026-09-07,1
c:central:ypacarai,Ypacaraí,rent,2026-02-16,1
c:central:ypacarai,Ypacaraí,rent,2026-04-13,1
c:central:san-antonio,San Antonio,sale,2025-11-17,2
c:central:san-antonio,San Antonio,sale,2025-12-01,1
c:central:san-antonio,San Antonio,sale,2025-12-08,1
c:central:san-antonio,San Antonio,sale,2025-12-15,1
c:central:san-antonio,San Antonio,sale,2026-01-05,1
c:central:san-antonio,San Antonio,sale,2026-05-18,1
c:central:san-antonio,San Antonio,sale,2026-06-22,1
c:central:san-antonio,San Antonio,sale,2026-07-27,1
c:central:san-antonio,San Antonio,sale,2026-08-17,1
c:central:san-antonio,San Antonio,rent,2025-10-27,1
c:central:san-antonio,San Antonio,rent,2025-11-03,1
c:central:san-antonio,San Antonio,rent,2026-06-22,1
c:central:san-antonio,San Antonio,rent,2026-06-29,1
c:central:villeta,Villeta,sale,2026-02-23,1
c:central:villeta,Villeta,sale,2026-08-17,1
c:central:villeta,Villeta,rent,2025-09-08,1
c:central:villeta,Villeta,rent,2025-09-29,1
c:central:villeta,Villeta,rent,2026-07-27,1
c:central:villeta,Villeta,rent,2026-08-31,1
c:central:ita,Itá,sale,2025-11-17,1
c:central:ita,Itá,sale,2026-06-01,1
c:central:ita,Itá,sale,2026-08-10,1
c:central:ita,Itá,rent,2026-05-18,1
c:central:ita,Itá,rent,2026-09-14,1
c:central:julian-augusto-saldivar,Julián Augusto Saldívar,sale,2025-08-25,1
c:central:julian-augusto-saldivar,Julián Augusto Saldívar,sale,2025-11-24,1
c:central:julian-augusto-saldivar,Julián Augusto Saldívar,sale,2026-02-23,1
c:central:julian-augusto-saldivar,Julián Augusto Saldívar,sale,2026-08-31,1
c:central:nueva-italia,Nueva Italia,sale,2026-02-16,1
d:itapua,Itapúa,sale,2025-08-25,1
d:itapua,Itapúa,sale,2025-09-01,2
d:itapua,Itapúa,sale,2025-09-08,4
d:itapua,Itapúa,sale,2025-09-15,2
d:itapua,Itapúa,sale,2025-09-22,6
d:itapua,Itapúa,sale,2025-09-29,2
d:itapua,Itapúa,sale,2025-10-06,2
d:itapua,Itapúa,sale,2025-10-13,1
d:itapua,Itapúa,sale,2025-10-20,6
d:itapua,Itapúa,sale,2025-10-27,2
d:itapua,Itapúa,sale,2025-11-03,1
d:itapua,Itapúa,sale,2025-11-10,2
d:itapua,Itapúa,sale,2025-11-17,2
d:itapua,Itapúa,sale,2025-11-24,6
d:itapua,Itapúa,sale,2025-12-01,3
d:itapua,Itapúa,sale,2025-12-08,3
d:itapua,Itapúa,sale,2025-12-15,5
d:itapua,Itapúa,sale,2025-12-29,1
d:itapua,Itapúa,sale,2026-01-05,5
d:itapua,Itapúa,sale,2026-01-12,5
d:itapua,Itapúa,sale,2026-01-19,3
d:itapua,Itapúa,sale,2026-01-26,5
d:itapua,Itapúa,sale,2026-02-02,3
d:itapua,Itapúa,sale,2026-02-09,3
d:itapua,Itapúa,sale,2026-02-16,2
d:itapua,Itapúa,sale,2026-02-23,5
d:itapua,Itapúa,sale,2026-03-02,1
d:itapua,Itapúa,sale,2026-03-09,2
d:itapua,Itapúa,sale,2026-03-16,7
d:itapua,Itapúa,sale,2026-03-23,3
d:itapua,Itapúa,sale,2026-04-13,2
d:itapua,Itapúa,sale,2026-04-20,2
d:itapua,Itapúa,sale,2026-04-27,2
d:itapua,Itapúa,sale,2026-05-04,2
d:itapua,Itapúa,sale,2026-05-18,3
d:itapua,Itapúa,sale,2026-05-25,3
d:itapua,Itapúa,sale,2026-06-01,2
d:itapua,Itapúa,sale,2026-06-08,3
d:itapua,Itapúa,sale,2026-06-15,1
d:itapua,Itapúa,sale,2026-06-22,3
d:itapua,Itapúa,sale,2026-06-29,4
d:itapua,Itapúa,sale,2026-07-06,2
d:itapua,Itapúa,sale,2026-07-13,4
d:itapua,Itapúa,sale,2026-07-20,4
d:itapua,Itapúa,sale,2026-07-27,2
d:itapua,Itapúa,sale,2026-08-03,4
d:itapua,Itapúa,sale,2026-08-10,2
d:itapua,Itapúa,sale,2026-08-17,2
d:itapua,Itapúa,sale,2026-08-24,8
d:itapua,Itapúa,sale,2026-08-31,2
d:itapua,Itapúa,sale,2026-09-07,3
d:itapua,Itapúa,sale,2026-09-14,1
d:itapua,Itapúa,sale,2026-09-21,2
d:itapua,Itapúa,rent,2025-08-25,3
d:itapua,Itapúa,rent,2025-09-01,3
d:itapua,Itapúa,rent,2025-09-08,7
d:itapua,Itapúa,rent,2025-09-15,5
d:itapua,Itapúa,rent,2025-09-22,2
d:itapua,Itapúa,rent,2025-09-29,2
d:itapua,Itapúa,rent,2025-10-06,2
d:itapua,Itapúa,rent,2025-10-13,3
d:itapua,Itapúa,rent,2025-10-20,5
d:itapua,Itapúa,rent,2025-10-27,3
d:itapua,Itapúa,rent,2025-11-03,4
d:itapua,Itapúa,rent,2025-11-10,2
d:itapua,Itapúa,rent,2025-11-17,1
d:itapua,Itapúa,rent,2025-11-24,6
d:itapua,Itapúa,rent,2025-12-01,6
d:itapua,Itapúa,rent,2025-12-08,4
d:itapua,Itapúa,rent,2025-12-15,5
d:itapua,Itapúa,rent,2025-12-22,4
d:itapua,Itapúa,rent,2025-12-29,4
d:itapua,Itapúa,rent,2026-01-05,4
d:itapua,Itapúa,rent,2026-01-12,2
d:itapua,Itapúa,rent,2026-01-19,1
d:itapua,Itapúa,rent,2026-01-26,7
d:itapua,Itapúa,rent,2026-02-02,8
d:itapua,Itapúa,rent,2026-02-16,3
d:itapua,Itapúa,rent,2026-02-23,7
d:itapua,Itapúa,rent,2026-03-02,4
d:itapua,Itapúa,rent,2026-03-09,2
d:itapua,Itapúa,rent,2026-03-16,8
d:itapua,Itapúa,rent,2026-03-23,7
d:itapua,Itapúa,rent,2026-03-30,2
d:itapua,Itapúa,rent,2026-04-06,6
d:itapua,Itapúa,rent,2026-04-13,4
d:itapua,Itapúa,rent,2026-04-20,4
d:itapua,Itapúa,rent,2026-04-27,8
d:itapua,Itapúa,rent,2026-05-04,3
d:itapua,Itapúa,rent,2026-05-11,1
d:itapua,Itapúa,rent,2026-05-18,5
d:itapua,Itapúa,rent,2026-05-25,11
d:itapua,Itapúa,rent,2026-06-01,3
d:itapua,Itapúa,rent,2026-06-08,2
d:itapua,Itapúa,rent,2026-06-15,6
d:itapua,Itapúa,rent,2026-06-22,9
d:itapua,Itapúa,rent,2026-06-29,4
d:itapua,Itapúa,rent,2026-07-06,4
d:itapua,Itapúa,rent,2026-07-13,5
d:itapua,Itapúa,rent,2026-07-20,5
d:itapua,Itapúa,rent,2026-07-27,5
d:itapua,Itapúa,rent,2026-08-03,5
d:itapua,Itapúa,rent,2026-08-10,3
d:itapua,Itapúa,rent,2026-08-17,1
d:itapua,Itapúa,rent,2026-08-24,11
d:itapua,Itapúa,rent,2026-08-31,4
d:itapua,Itapúa,rent,2026-09-07,2
d:itapua,Itapúa,rent,2026-09-14,2
d:itapua,Itapúa,rent,2026-09-21,5
c:itapua:encarnacion,Encarnación,sale,2025-09-01,2
c:itapua:encarnacion,Encarnación,sale,2025-09-08,3
c:itapua:encarnacion,Encarnación,sale,2025-09-15,2
c:itapua:encarnacion,Encarnación,sale,2025-09-22,6
c:itapua:encarnacion,Encarnación,sale,2025-09-29,1
c:itapua:encarnacion,Encarnación,sale,2025-10-06,1
c:itapua:encarnacion,Encarnación,sale,2025-10-13,1
c:itapua:encarnacion,Encarnación,sale,2025-10-20,5
c:itapua:encarnacion,Encarnación,sale,2025-10-27,2
c:itapua:encarnacion,Encarnación,sale,2025-11-10,1
c:itapua:encarnacion,Encarnación,sale,2025-11-17,1
c:itapua:encarnacion,Encarnación,sale,2025-11-24,3
c:itapua:encarnacion,Encarnación,sale,2025-12-01,2
c:itapua:encarnacion,Encarnación,sale,2025-12-08,3
c:itapua:encarnacion,Encarnación,sale,2025-12-15,3
c:itapua:encarnacion,Encarnación,sale,2026-01-05,2
c:itapua:encarnacion,Encarnación,sale,2026-01-12,3
c:itapua:encarnacion,Encarnación,sale,2026-01-19,3
c:itapua:encarnacion,Encarnación,sale,2026-01-26,5
c:itapua:encarnacion,Encarnación,sale,2026-02-02,2
c:itapua:encarnacion,Encarnación,sale,2026-02-09,2
c:itapua:encarnacion,Encarnación,sale,2026-02-16,1
c:itapua:encarnacion,Encarnación,sale,2026-02-23,4
c:itapua:encarnacion,Encarnación,sale,2026-03-02,1
c:itapua:encarnacion,Encarnación,sale,2026-03-09,2
c:itapua:encarnacion,Encarnación,sale,2026-03-16,5
c:itapua:encarnacion,Encarnación,sale,2026-03-23,1
c:itapua:encarnacion,Encarnación,sale,2026-04-13,2
c:itapua:encarnacion,Encarnación,sale,2026-04-20,1
c:itapua:encarnacion,Encarnación,sale,2026-05-04,1
c:itapua:encarnacion,Encarnación,sale,2026-05-18,2
c:itapua:encarnacion,Encarnación,sale,2026-06-01,2
c:itapua:encarnacion,Encarnación,sale,2026-06-08,2
c:itapua:encarnacion,Encarnación,sale,2026-06-15,1
c:itapua:encarnacion,Encarnación,sale,2026-06-22,2
c:itapua:encarnacion,Encarnación,sale,2026-06-29,1
c:itapua:encarnacion,Encarnación,sale,2026-07-06,1
c:itapua:encarnacion,Encarnación,sale,2026-07-13,3
c:itapua:encarnacion,Encarnación,sale,2026-07-20,1
c:itapua:encarnacion,Encarnación,sale,2026-08-03,3
c:itapua:encarnacion,Encarnación,sale,2026-08-10,1
c:itapua:encarnacion,Encarnación,sale,2026-08-24,2
c:itapua:encarnacion,Encarnación,sale,2026-08-31,1
c:itapua:encarnacion,Encarnación,sale,2026-09-07,1
c:itapua:encarnacion,Encarnación,sale,2026-09-14,1
c:itapua:encarnacion,Encarnación,rent,2025-08-25,1
c:itapua:encarnacion,Encarnación,rent,2025-09-01,1
c:itapua:encarnacion,Encarnación,rent,2025-09-08,5
c:itapua:encarnacion,Encarnación,rent,2025-09-15,3
c:itapua:encarnacion,Encarnación,rent,2025-09-22,2
c:itapua:encarnacion,Encarnación,rent,2025-09-29,2
c:itapua:encarnacion,Encarnación,rent,2025-10-06,2
c:itapua:encarnacion,Encarnación,rent,2025-10-13,3
c:itapua:encarnacion,Encarnación,rent,2025-10-20,4
c:itapua:encarnacion,Encarnación,rent,2025-10-27,3
c:itapua:encarnacion,Encarnación,rent,2025-11-03,3
c:itapua:encarnacion,Encarnación,rent,2025-11-10,2
c:itapua:encarnacion,Encarnación,rent,2025-11-17,1
c:itapua:encarnacion,Encarnación,rent,2025-11-24,3
c:itapua:encarnacion,Encarnación,rent,2025-12-01,6
c:itapua:encarnacion,Encarnación,rent,2025-12-08,4
c:itapua:encarnacion,Encarnación,rent,2025-12-15,3
c:itapua:encarnacion,Encarnación,rent,2025-12-22,3
c:itapua:encarnacion,Encarnación,rent,2025-12-29,2
c:itapua:encarnacion,Encarnación,rent,2026-01-05,2
c:itapua:encarnacion,Encarnación,rent,2026-01-12,1
c:itapua:encarnacion,Encarnación,rent,2026-01-19,1
c:itapua:encarnacion,Encarnación,rent,2026-01-26,6
c:itapua:encarnacion,Encarnación,rent,2026-02-02,6
c:itapua:encarnacion,Encarnación,rent,2026-02-16,3
c:itapua:encarnacion,Encarnación,rent,2026-02-23,7
c:itapua:encarnacion,Encarnación,rent,2026-03-02,2
c:itapua:encarnacion,Encarnación,rent,2026-03-09,2
c:itapua:encarnacion,Encarnación,rent,2026-03-16,5
c:itapua:encarnacion,Encarnación,rent,2026-03-23,6
c:itapua:encarnacion,Encarnación,rent,2026-03-30,2
c:itapua:encarnacion,Encarnación,rent,2026-04-06,5
c:itapua:encarnacion,Encarnación,rent,2026-04-13,1
c:itapua:encarnacion,Encarnación,rent,2026-04-20,3
c:itapua:encarnacion,Encarnación,rent,2026-04-27,3
c:itapua:encarnacion,Encarnación,rent,2026-05-04,3
c:itapua:encarnacion,Encarnación,rent,2026-05-11,1
c:itapua:encarnacion,Encarnación,rent,2026-05-18,4
c:itapua:encarnacion,Encarnación,rent,2026-05-25,7
c:itapua:encarnacion,Encarnación,rent,2026-06-01,3
c:itapua:encarnacion,Encarnación,rent,2026-06-08,2
c:itapua:encarnacion,Encarnación,rent,2026-06-15,6
c:itapua:encarnacion,Encarnación,rent,2026-06-22,7
c:itapua:encarnacion,Encarnación,rent,2026-06-29,4
c:itapua:encarnacion,Encarnación,rent,2026-07-06,4
c:itapua:encarnacion,Encarnación,rent,2026-07-13,4
c:itapua:encarnacion,Encarnación,rent,2026-07-20,4
c:itapua:encarnacion,Encarnación,rent,2026-07-27,4
c:itapua:encarnacion,Encarnación,rent,2026-08-03,4
c:itapua:encarnacion,Encarnación,rent,2026-08-10,1
c:itapua:encarnacion,Encarnación,rent,2026-08-17,1
c:itapua:encarnacion,Encarnación,rent,2026-08-24,8
c:itapua:encarnacion,Encarnación,rent,2026-08-31,2
c:itapua:encarnacion,Encarnación,rent,2026-09-07,1
c:itapua:encarnacion,Encarnación,rent,2026-09-14,1
c:itapua:encarnacion,Encarnación,rent,2026-09-21,4
c:itapua:cambyreta,Cambyretá,sale,2025-11-03,1
c:itapua:cambyreta,Cambyretá,sale,2025-11-10,1
c:itapua:cambyreta,Cambyretá,sale,2025-11-24,2
c:itapua:cambyreta,Cambyretá,sale,2025-12-01,1
c:itapua:cambyreta,Cambyretá,sale,2025-12-15,1
c:itapua:cambyreta,Cambyretá,sale,2025-12-29,1
c:itapua:cambyreta,Cambyretá,sale,2026-01-05,3
c:itapua:cambyreta,Cambyretá,sale,2026-01-12,1
c:itapua:cambyreta,Cambyretá,sale,2026-02-09,1
c:itapua:cambyreta,Cambyretá,sale,2026-02-23,1
c:itapua:cambyreta,Cambyretá,sale,2026-03-16,1
c:itapua:cambyreta,Cambyretá,sale,2026-03-23,2
c:itapua:cambyreta,Cambyretá,sale,2026-04-20,1
c:itapua:cambyreta,Cambyretá,sale,2026-04-27,1
c:itapua:cambyreta,Cambyretá,sale,2026-05-18,1
c:itapua:cambyreta,Cambyretá,sale,2026-05-25,2
c:itapua:cambyreta,Cambyretá,sale,2026-06-29,2
c:itapua:cambyreta,Cambyretá,sale,2026-07-06,1
c:itapua:cambyreta,Cambyretá,sale,2026-07-20,1
c:itapua:cambyreta,Cambyretá,sale,2026-07-27,1
c:itapua:cambyreta,Cambyretá,sale,2026-08-10,1
c:itapua:cambyreta,Cambyretá,sale,2026-08-17,2
c:itapua:cambyreta,Cambyretá,sale,2026-08-24,5
c:itapua:cambyreta,Cambyretá,sale,2026-08-31,1
c:itapua:cambyreta,Cambyretá,sale,2026-09-07,2
c:itapua:cambyreta,Cambyretá,sale,2026-09-21,1
c:itapua:cambyreta,Cambyretá,rent,2025-08-25,1
c:itapua:cambyreta,Cambyretá,rent,2025-09-01,2
c:itapua:cambyreta,Cambyretá,rent,2025-09-08,2
c:itapua:cambyreta,Cambyretá,rent,2025-09-15,1
c:itapua:cambyreta,Cambyretá,rent,2025-11-24,2
c:itapua:cambyreta,Cambyretá,rent,2025-12-15,2
c:itapua:cambyreta,Cambyretá,rent,2025-12-22,1
c:itapua:cambyreta,Cambyretá,rent,2025-12-29,1
c:itapua:cambyreta,Cambyretá,rent,2026-01-05,1
c:itapua:cambyreta,Cambyretá,rent,2026-01-12,1
c:itapua:cambyreta,Cambyretá,rent,2026-01-26,1
c:itapua:cambyreta,Cambyretá,rent,2026-02-02,2
c:itapua:cambyreta,Cambyretá,rent,2026-03-02,1
c:itapua:cambyreta,Cambyretá,rent,2026-03-16,3
c:itapua:cambyreta,Cambyretá,rent,2026-03-23,1
c:itapua:cambyreta,Cambyretá,rent,2026-04-06,1
c:itapua:cambyreta,Cambyretá,rent,2026-04-13,3
c:itapua:cambyreta,Cambyretá,rent,2026-04-20,1
c:itapua:cambyreta,Cambyretá,rent,2026-04-27,3
c:itapua:cambyreta,Cambyretá,rent,2026-05-25,2
c:itapua:cambyreta,Cambyretá,rent,2026-06-22,2
c:itapua:cambyreta,Cambyretá,rent,2026-07-13,1
c:itapua:cambyreta,Cambyretá,rent,2026-07-20,1
c:itapua:cambyreta,Cambyretá,rent,2026-07-27,1
c:itapua:cambyreta,Cambyretá,rent,2026-08-03,1
c:itapua:cambyreta,Cambyretá,rent,2026-08-10,2
c:itapua:cambyreta,Cambyretá,rent,2026-08-24,3
c:itapua:cambyreta,Cambyretá,rent,2026-08-31,1
c:itapua:cambyreta,Cambyretá,rent,2026-09-07,1
c:itapua:cambyreta,Cambyretá,rent,2026-09-14,1
c:itapua:cambyreta,Cambyretá,rent,2026-09-21,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2025-08-25,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2025-09-08,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2025-10-06,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2025-10-20,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2025-12-15,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2026-01-12,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2026-02-02,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2026-02-16,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2026-03-16,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2026-05-04,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2026-06-08,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2026-06-22,1
c:itapua:san-juan-del-parana,San Juan del Paraná,sale,2026-08-03,1
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2025-08-25,1
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2025-09-15,1
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2025-10-20,1
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2025-11-03,1
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2025-11-24,1
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2025-12-29,1
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2026-01-05,1
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2026-03-02,1
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2026-05-25,2
c:itapua:san-juan-del-parana,San Juan del Paraná,rent,2026-08-31,1
c:itapua:capitan-miranda,Capitán Miranda,sale,2025-11-24,1
c:itapua:capitan-miranda,Capitán Miranda,sale,2026-05-25,1
c:itapua:capitan-miranda,Capitán Miranda,sale,2026-09-21,1
c:itapua:capitan-miranda,Capitán Miranda,rent,2026-04-27,1
c:itapua:capitan-miranda,Capitán Miranda,rent,2026-05-18,1
d:cordillera,Cordillera,sale,2025-09-01,2
d:cordillera,Cordillera,sale,2025-09-08,2
d:cordillera,Cordillera,sale,2025-09-15,1
d:cordillera,Cordillera,sale,2025-09-22,1
d:cordillera,Cordillera,sale,2025-10-06,1
d:cordillera,Cordillera,sale,2025-10-13,3
d:cordillera,Cordillera,sale,2025-10-20,2
d:cordillera,Cordillera,sale,2025-10-27,1
d:cordillera,Cordillera,sale,2025-11-10,3
d:cordillera,Cordillera,sale,2025-11-17,1
d:cordillera,Cordillera,sale,2025-11-24,2
d:cordillera,Cordillera,sale,2025-12-01,2
d:cordillera,Cordillera,sale,2025-12-08,1
d:cordillera,Cordillera,sale,2025-12-15,3
d:cordillera,Cordillera,sale,2025-12-22,2
d:cordillera,Cordillera,sale,2025-12-29,2
d:cordillera,Cordillera,sale,2026-01-05,2
d:cordillera,Cordillera,sale,2026-01-12,1
d:cordillera,Cordillera,sale,2026-01-26,3
d:cordillera,Cordillera,sale,2026-02-02,3
d:cordillera,Cordillera,sale,2026-02-09,1
d:cordillera,Cordillera,sale,2026-02-16,2
d:cordillera,Cordillera,sale,2026-02-23,1
d:cordillera,Cordillera,sale,2026-03-02,2
d:cordillera,Cordillera,sale,2026-03-09,3
d:cordillera,Cordillera,sale,2026-03-16,1
d:cordillera,Cordillera,sale,2026-03-23,2
d:cordillera,Cordillera,sale,2026-04-06,4
d:cordillera,Cordillera,sale,2026-04-13,5
d:cordillera,Cordillera,sale,2026-04-20,2
d:cordillera,Cordillera,sale,2026-05-04,4
d:cordillera,Cordillera,sale,2026-05-11,2
d:cordillera,Cordillera,sale,2026-05-18,2
d:cordillera,Cordillera,sale,2026-06-01,3
d:cordillera,Cordillera,sale,2026-06-08,2
d:cordillera,Cordillera,sale,2026-06-15,3
d:cordillera,Cordillera,sale,2026-06-29,1
d:cordillera,Cordillera,sale,2026-07-06,2
d:cordillera,Cordillera,sale,2026-07-13,4
d:cordillera,Cordillera,sale,2026-07-20,4
d:cordillera,Cordillera,sale,2026-08-17,2
d:cordillera,Cordillera,sale,2026-08-24,3
d:cordillera,Cordillera,sale,2026-09-07,2
d:cordillera,Cordillera,sale,2026-09-14,2
d:cordillera,Cordillera,rent,2025-08-25,1
d:cordillera,Cordillera,rent,2025-09-22,1
d:cordillera,Cordillera,rent,2025-10-27,1
d:cordillera,Cordillera,rent,2025-11-24,1
d:cordillera,Cordillera,rent,2025-12-15,1
d:cordillera,Cordillera,rent,2025-12-29,2
d:cordillera,Cordillera,rent,2026-01-05,1
d:cordillera,Cordillera,rent,2026-01-12,1
d:cordillera,Cordillera,rent,2026-01-19,2
d:cordillera,Cordillera,rent,2026-02-23,2
d:cordillera,Cordillera,rent,2026-03-30,1
d:cordillera,Cordillera,rent,2026-04-13,1
d:cordillera,Cordillera,rent,2026-06-15,2
d:cordillera,Cordillera,rent,2026-08-03,1
d:cordillera,Cordillera,rent,2026-08-10,2
d:cordillera,Cordillera,rent,2026-09-07,1
c:cordillera:san-bernardino,San Bernardino,sale,2025-09-08,2
c:cordillera:san-bernardino,San Bernardino,sale,2025-10-13,3
c:cordillera:san-bernardino,San Bernardino,sale,2025-10-20,2
c:cordillera:san-bernardino,San Bernardino,sale,2025-10-27,1
c:cordillera:san-bernardino,San Bernardino,sale,2025-11-10,2
c:cordillera:san-bernardino,San Bernardino,sale,2025-11-17,1
c:cordillera:san-bernardino,San Bernardino,sale,2025-11-24,2
c:cordillera:san-bernardino,San Bernardino,sale,2025-12-01,1
c:cordillera:san-bernardino,San Bernardino,sale,2025-12-08,1
c:cordillera:san-bernardino,San Bernardino,sale,2025-12-15,2
c:cordillera:san-bernardino,San Bernardino,sale,2025-12-22,2
c:cordillera:san-bernardino,San Bernardino,sale,2025-12-29,2
c:cordillera:san-bernardino,San Bernardino,sale,2026-01-05,2
c:cordillera:san-bernardino,San Bernardino,sale,2026-01-12,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-01-26,2
c:cordillera:san-bernardino,San Bernardino,sale,2026-02-02,2
c:cordillera:san-bernardino,San Bernardino,sale,2026-02-16,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-02-23,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-03-09,2
c:cordillera:san-bernardino,San Bernardino,sale,2026-03-23,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-04-06,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-04-20,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-05-04,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-05-11,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-05-18,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-06-01,2
c:cordillera:san-bernardino,San Bernardino,sale,2026-06-08,2
c:cordillera:san-bernardino,San Bernardino,sale,2026-06-15,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-07-13,1
c:cordillera:san-bernardino,San Bernardino,sale,2026-07-20,3
c:cordillera:san-bernardino,San Bernardino,sale,2026-08-17,2
c:cordillera:san-bernardino,San Bernardino,sale,2026-08-24,3
c:cordillera:san-bernardino,San Bernardino,sale,2026-09-14,2
c:cordillera:san-bernardino,San Bernardino,rent,2025-10-27,1
c:cordillera:san-bernardino,San Bernardino,rent,2025-11-24,1
c:cordillera:san-bernardino,San Bernardino,rent,2025-12-15,1
c:cordillera:san-bernardino,San Bernardino,rent,2025-12-29,1
c:cordillera:san-bernardino,San Bernardino,rent,2026-01-05,1
c:cordillera:san-bernardino,San Bernardino,rent,2026-01-12,1
c:cordillera:san-bernardino,San Bernardino,rent,2026-01-19,2
c:cordillera:san-bernardino,San Bernardino,rent,2026-02-23,1
c:cordillera:san-bernardino,San Bernardino,rent,2026-03-30,1
c:cordillera:san-bernardino,San Bernardino,rent,2026-04-13,1
c:cordillera:san-bernardino,San Bernardino,rent,2026-06-15,2
c:cordillera:altos,Altos,sale,2026-02-09,1
c:cordillera:altos,Altos,sale,2026-03-02,1
c:cordillera:altos,Altos,sale,2026-04-13,2
c:cordillera:altos,Altos,sale,2026-04-20,1
c:cordillera:altos,Altos,sale,2026-09-07,1
c:cordillera:altos,Altos,rent,2026-08-10,1
c:cordillera:altos,Altos,rent,2026-09-07,1
c:cordillera:caacupe,Caacupé,sale,2025-09-15,1
c:cordillera:caacupe,Caacupé,sale,2025-10-06,1
c:cordillera:caacupe,Caacupé,sale,2026-02-02,1
c:cordillera:caacupe,Caacupé,sale,2026-03-09,1
c:cordillera:caacupe,Caacupé,sale,2026-03-16,1
c:cordillera:caacupe,Caacupé,sale,2026-04-06,3
c:cordillera:caacupe,Caacupé,sale,2026-04-13,1
c:cordillera:caacupe,Caacupé,sale,2026-05-04,1
c:cordillera:caacupe,Caacupé,sale,2026-05-11,1
c:cordillera:caacupe,Caacupé,sale,2026-06-15,2
c:cordillera:caacupe,Caacupé,sale,2026-07-13,2
c:cordillera:caacupe,Caacupé,rent,2025-08-25,1
c:cordillera:caacupe,Caacupé,rent,2025-12-29,1
c:cordillera:caacupe,Caacupé,rent,2026-02-23,1
c:cordillera:caacupe,Caacupé,rent,2026-08-10,1
d:alto-parana,Alto Paraná,sale,2025-08-25,9
d:alto-parana,Alto Paraná,sale,2025-09-01,3
d:alto-parana,Alto Paraná,sale,2025-09-08,2
